cluster,sub_cluster,prefecture,worker_prefecture,item_label,item_label_vi,item_label_english,item_amount,item_quantity,item_total,Quantity in Label,is_unvalid_regex_quantity_manual,Final quantity,Price per unit,My Total,Is Valid Manual,Is Valid LLM,is_duplicate,is_outlier,is_same_prefecture,distance_proxy,sub_median,sub_mean,sub_std,sub_min,sub_max,sub_count,pref_median,pref_std,worker_median,worker_std,dist_median,dist_std,item_median,item_std,item_count,price_pred,price_residual,diff_from_sub_median,pct_diff_from_sub,diff_from_item_median,expected,std,lower_std,upper_std,is_in_hensachi_range
188,188.sub4,高知県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,1940,1,1940,,False,1,1940.0,1940.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,1940.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,7411.039360229703,-5471.039360229703,-1940.0,-0.5,-1940.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,鹿児島県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,1940,1,1940,,False,1,1940.0,1940.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,1940.0,2106.902940336835,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,5136.945363856514,-3196.9453638565137,-1940.0,-0.5,-1940.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,鹿児島県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,1940,1,1940,,False,1,1940.0,1940.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,1940.0,2106.902940336835,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,5136.945363856514,-3196.9453638565137,-1940.0,-0.5,-1940.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,鹿児島県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,1940,1,1940,,False,1,1940.0,1940.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,1940.0,2106.902940336835,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,5136.945363856514,-3196.9453638565137,-1940.0,-0.5,-1940.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,東京都,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,1,0,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3445.0,502.2947341949744,3880.0,1343.232153816912,3445.0,502.2947341949744,3880.0,1343.232153816912,64,7891.4281943735205,-4881.4281943735205,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,東京都,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,1,0,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3445.0,502.2947341949744,3880.0,1343.232153816912,3445.0,502.2947341949744,3880.0,1343.232153816912,64,7891.4281943735205,-4881.4281943735205,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,岡山県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3010.0,389.0758280849634,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4927.057346479076,-1917.057346479076,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,岡山県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3010.0,389.0758280849634,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4927.057346479076,-1917.057346479076,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,岡山県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3010.0,389.0758280849634,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4927.057346479076,-1917.057346479076,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,石川県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3010.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6320.43749999982,-3310.43749999982,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,石川県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3010.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6320.43749999982,-3310.43749999982,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,岡山県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3010,1,3010,,False,1,3010.0,3010.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3010.0,389.0758280849634,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4927.057346479076,-1917.057346479076,-870.0,-0.22422680412371135,-870.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,東京都,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,1,0,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3445.0,502.2947341949744,3880.0,1343.232153816912,3445.0,502.2947341949744,3880.0,1343.232153816912,64,7891.4281943735205,-4011.4281943735205,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,東京都,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,1,3880,,False,1,3880.0,3880.0,,,True,False,1,0,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3445.0,502.2947341949744,3880.0,1343.232153816912,3445.0,502.2947341949744,3880.0,1343.232153816912,64,7891.4281943735205,-4011.4281943735205,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,長崎県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,1,3880,,False,1,3880.0,3880.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,3564.5447897195954,315.4552102804046,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,千葉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4115.792823997977,-235.7928239979774,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,青森県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6679.11842105255,-2799.11842105255,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,-326.339402781241,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,愛知県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,2910.0,1371.7871555019021,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8293.20987086513,-4413.20987086513,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,-326.339402781241,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,-326.339402781241,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,熊本県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1172.1262730610556,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8033.558845554304,-4153.558845554304,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,熊本県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1172.1262730610556,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8033.558845554304,-4153.558845554304,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,-326.339402781241,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,福岡県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6414.915903388661,-2534.915903388661,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,福岡県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6414.915903388661,-2534.915903388661,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,-326.339402781241,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,-326.339402781241,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,大阪府,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1120.059522227874,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8330.974348975647,-4450.974348975647,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,大阪府,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1120.059522227874,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8330.974348975647,-4450.974348975647,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,山形県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,3453.978723404911,426.02127659508915,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,山形県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,3453.978723404911,426.02127659508915,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,三重県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1235.5295760657991,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6492.429718439575,-2612.4297184395746,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,千葉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4115.792823997977,-235.7928239979774,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,千葉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4115.792823997977,-235.7928239979774,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,岡山県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3010.0,389.0758280849634,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4927.057346479076,-1047.057346479076,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,千葉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4115.792823997977,-235.7928239979774,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,千葉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,3880,2,3880,,False,2,3880.0,7760.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,0.0,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4115.792823997977,-235.7928239979774,0.0,0.0,0.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,True
188,188.sub4,熊本県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1172.1262730610556,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8033.558845554304,-2013.5588455543038,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,熊本県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1172.1262730610556,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8033.558845554304,-2013.5588455543038,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,熊本県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1172.1262730610556,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,8033.558845554304,-2013.5588455543038,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,三重県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1235.5295760657991,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6492.429718439575,-472.4297184395746,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,三重県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,6020.0,1235.5295760657991,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,6492.429718439575,-472.4297184395746,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,1813.660597218759,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,埼玉県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,3880.0,1360.9800390404948,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,4206.339402781241,1813.660597218759,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,鹿児島県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,1940.0,2106.902940336835,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,5136.945363856514,883.0546361434863,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
188,188.sub4,鹿児島県,東京都,ドレンパン/ハイスイ,Xả nước/chắt nước,Drain pan/drain water,6020,2,6020,,False,2,6020.0,12040.0,,,True,False,0,1,3880.0,3435.625,1343.232153816912,1940.0,6020.0,64,1940.0,2106.902940336835,3880.0,1343.232153816912,3880.0,1383.3875151052769,3880.0,1343.232153816912,64,5136.945363856514,883.0546361434863,2140.0,0.5515463917525774,2140.0,3435.625,1343.232153816912,2092.3928461830883,4778.857153816912,False
189,189.sub1,千葉県,東京都,(3Z3096P01) アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,False,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,0.0,1390.0,0.0,1390.0,0.0,1390.0,0.0,7,4115.792823997977,-2725.7928239979774,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
189,189.sub1,千葉県,東京都,(3Z3096P01) アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,True,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,0.0,1390.0,0.0,1390.0,0.0,1390.0,0.0,7,4115.792823997977,-2725.7928239979774,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
189,189.sub1,神奈川県,東京都,(3Z3096P01) アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,True,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,,1390.0,0.0,1390.0,0.0,1390.0,0.0,7,7827.584939466307,-6437.584939466307,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
189,189.sub1,富山県,東京都,(3Z3096P01) アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,True,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,0.0,1390.0,0.0,1390.0,0.0,1390.0,0.0,7,10035.296296295757,-8645.296296295757,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
189,189.sub1,富山県,東京都,(3Z3096P01) アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,True,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,0.0,1390.0,0.0,1390.0,0.0,1390.0,0.0,7,10035.296296295757,-8645.296296295757,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
189,189.sub1,千葉県,東京都,(3Z3096P01) アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,True,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,0.0,1390.0,0.0,1390.0,0.0,1390.0,0.0,7,4115.792823997977,-2725.7928239979774,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
189,189.sub1,千葉県,東京都,(3Z3096P01) アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,True,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,0.0,1390.0,0.0,1390.0,0.0,1390.0,0.0,7,4115.792823997977,-2725.7928239979774,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
189,189.sub1,茨城県,東京都,(3Z3096P01)アタッチメント/カ,(3Z3096P01) Bộ phận gắn/Cắt,(3Z3096P01) Attachment/Cut,1390,1,1390,,False,1,1390.0,1390.0,,,False,False,0,1,1390.0,1390.0,0.0,1390.0,1390.0,8,1390.0,,1390.0,0.0,1390.0,0.0,1390.0,,1,8331.815853978223,-6941.8158539782235,0.0,0.0,0.0,1390.0,0.0,1390.0,1390.0,True
19,19.sub1,静岡県,東京都,背もたれ補修作業費,Chi phí sửa chữa tựa lưng,Backrest repair work cost,15000,1,15000,,False,1,15000.0,15000.0,,,False,False,0,1,25000.0,30516.666666666668,23627.607232418006,15000.0,120000.0,18,24000.0,5449.770637375485,24000.0,26035.036832260157,25000.0,23627.607232418006,15000.0,,1,7586.797678275256,7413.202321724744,-10000.0,-0.4,0.0,30516.666666666668,23627.607232418006,6889.059434248662,54144.27389908467,True
19,19.sub1,長野県,東京都,ﾍﾞﾝﾁｼｰﾄ座面補修作業費,Chi phí sửa chữa ghế băng,Bench seat repair work cost,15000,1,15000,,False,1,15000.0,15000.0,,,False,False,0,1,25000.0,30516.666666666668,23627.607232418006,15000.0,120000.0,18,15000.0,,24000.0,26035.036832260157,25000.0,23627.607232418006,15000.0,,1,8552.994666666606,6447.005333333394,-10000.0,-0.4,0.0,30516.666666666668,23627.607232418006,6889.059434248662,54144.27389908467,True
19,19.sub1,高知県,東京都,ささくれ補修作業費,Chi phí sửa chữa mảnh vụn,Cost of repairing splinters,18000,1,18000,,False,1,18000.0,18000.0,,,False,False,0,1,25000.0,30516.666666666668,23627.607232418006,15000.0,120000.0,18,18000.0,,24000.0,26035.036832260157,25000.0,23627.607232418006,18000.0,,1,7411.039360229703,10588.960639770297,-7000.0,-0.28,0.0,30516.666666666668,23627.607232418006,6889.059434248662,54144.27389908467,True
